GeneID	Phylostratum
WBGene00008637	10
WBGene00008639	1
WBGene00008640	2
WBGene00008641	2
WBGene00008642	1
WBGene00008643	1
WBGene00008644	1
WBGene00008645	1
WBGene00008646	1
WBGene00008647	3
WBGene00008648	8
WBGene00008649	11
WBGene00008650	13
WBGene00008651	7
WBGene00008652	2
WBGene00008654	1
WBGene00008655	2
WBGene00008656	2
WBGene00008659	5
WBGene00008660	5
WBGene00008661	2
WBGene00008662	2
WBGene00008663	11
WBGene00008664	1
WBGene00008665	1
WBGene00008666	2
WBGene00008667	1
WBGene00008669	1
WBGene00008670	2
WBGene00008671	13
WBGene00008672	13
WBGene00008673	2
WBGene00008675	11
WBGene00008676	6
WBGene00008677	3
WBGene00008678	1
WBGene00008679	12
WBGene00008680	11
WBGene00008681	4
WBGene00008682	2
WBGene00008683	1
WBGene00008684	1
WBGene00008685	2
WBGene00008686	1
WBGene00008687	2
WBGene00008688	1
WBGene00008690	1
WBGene00008691	9
WBGene00008692	3
WBGene00008693	2
WBGene00008694	2
WBGene00008695	9
WBGene00008696	11
WBGene00008698	9
WBGene00008699	0
WBGene00008700	11
WBGene00008701	11
WBGene00008702	11
WBGene00008703	11
WBGene00008706	1
WBGene00008707	2
WBGene00008708	4
WBGene00008709	2
WBGene00008710	9
WBGene00008711	1
WBGene00008712	7
WBGene00008713	2
WBGene00008714	7
WBGene00008716	13
WBGene00008717	13
WBGene00008719	2
WBGene00008720	4
WBGene00008722	1
WBGene00008724	7
WBGene00008725	2
WBGene00008726	9
WBGene00008727	12
WBGene00008728	4
WBGene00008729	1
WBGene00008730	2
WBGene00008731	4
WBGene00008732	2
WBGene00008733	2
WBGene00008734	12
WBGene00008735	2
WBGene00008736	2
WBGene00008737	2
WBGene00008739	7
WBGene00008740	2
WBGene00008741	5
WBGene00008742	8
WBGene00008743	2
WBGene00008744	2
WBGene00008745	1
WBGene00008746	2
WBGene00008747	9
WBGene00008748	1
WBGene00008749	2
WBGene00008750	2
WBGene00008751	11
WBGene00008752	11
WBGene00008753	4
WBGene00008754	2
WBGene00008755	7
WBGene00008757	4
WBGene00008758	11
WBGene00008759	9
WBGene00008760	1
WBGene00008761	7
WBGene00008762	1
WBGene00008763	5
WBGene00008764	2
WBGene00008765	1
WBGene00008766	4
WBGene00008767	1
WBGene00008768	1
WBGene00008769	2
WBGene00008770	7
WBGene00008772	7
WBGene00008773	7
WBGene00008774	2
WBGene00008775	2
WBGene00008776	2
WBGene00008777	0
WBGene00008778	13
WBGene00008779	1
WBGene00008780	2
WBGene00008781	1
WBGene00008782	13
WBGene00008783	2
WBGene00008784	13
WBGene00008785	6
WBGene00008786	4
WBGene00008787	6
WBGene00008788	2
WBGene00008789	0
WBGene00008790	0
WBGene00008792	11
WBGene00008793	1
WBGene00008794	11
WBGene00008795	12
WBGene00008796	0
WBGene00008797	11
WBGene00008798	11
WBGene00008799	3
WBGene00008800	1
WBGene00008801	4
WBGene00008802	4
WBGene00008803	6
WBGene00008804	4
WBGene00008805	2
WBGene00008806	2
WBGene00008807	4
WBGene00008808	2
WBGene00008809	2
WBGene00008810	2
WBGene00008811	5
WBGene00008812	12
WBGene00008814	12
WBGene00008815	13
WBGene00008816	0
WBGene00008817	11
WBGene00008818	13
WBGene00008819	1
WBGene00008820	2
WBGene00008821	13
WBGene00008822	13
WBGene00008823	13
WBGene00008824	13
WBGene00008825	0
WBGene00008826	12
WBGene00008829	8
WBGene00008830	12
WBGene00008831	3
WBGene00008832	1
WBGene00008833	11
WBGene00008834	13
WBGene00008835	13
WBGene00008837	4
WBGene00008838	13
WBGene00008839	4
WBGene00008840	11
WBGene00008841	2
WBGene00008843	0
WBGene00008844	0
WBGene00008847	12
WBGene00008848	2
WBGene00008849	1
WBGene00008850	12
WBGene00008851	2
WBGene00008852	2
WBGene00008853	2
WBGene00008854	2
WBGene00008855	0
WBGene00008856	1
WBGene00008857	2
WBGene00008858	13
WBGene00008859	6
WBGene00008860	2
WBGene00008861	5
WBGene00008862	4
WBGene00008863	0
WBGene00008865	3
WBGene00008866	2
WBGene00008868	2
WBGene00008869	10
WBGene00008870	12
WBGene00008871	3
WBGene00008872	11
WBGene00008874	1
WBGene00008875	9
WBGene00008876	1
WBGene00008877	1
WBGene00008878	1
WBGene00008879	2
WBGene00008880	11
WBGene00008882	4
WBGene00008883	13
WBGene00008884	12
WBGene00008885	2
WBGene00008886	5
WBGene00008887	1
WBGene00008889	6
WBGene00008890	2
WBGene00008891	4
WBGene00008892	7
WBGene00008893	2
WBGene00008894	13
WBGene00008897	13
WBGene00008898	13
WBGene00008899	13
WBGene00008900	13
WBGene00008901	12
WBGene00008902	2
WBGene00008904	12
WBGene00008905	13
WBGene00008906	4
WBGene00008907	7
WBGene00008908	5
WBGene00008909	11
WBGene00008910	2
WBGene00008911	1
WBGene00008912	2
WBGene00008914	2
WBGene00008915	2
WBGene00008916	10
WBGene00008917	12
WBGene00008918	1
WBGene00008919	1
WBGene00008920	1
WBGene00008921	1
WBGene00008922	9
WBGene00008923	1
WBGene00008924	1
WBGene00008925	1
WBGene00008926	2
WBGene00008927	1
WBGene00008928	11
WBGene00008929	2
WBGene00008930	2
WBGene00008932	1
WBGene00008934	1
WBGene00008935	8
WBGene00008936	3
WBGene00008937	4
WBGene00008939	1
WBGene00008940	2
WBGene00008944	13
WBGene00008945	13
WBGene00008946	13
WBGene00008947	12
WBGene00008948	1
WBGene00008949	13
WBGene00008950	5
WBGene00008951	4
WBGene00008952	1
WBGene00008953	9
WBGene00008954	2
WBGene00008955	12
WBGene00008956	2
WBGene00008957	1
WBGene00008958	9
WBGene00008959	2
WBGene00008960	11
WBGene00008961	0
WBGene00008963	5
WBGene00008964	1
WBGene00008965	8
WBGene00008967	8
WBGene00008968	12
WBGene00008969	1
WBGene00008970	0
WBGene00008971	0
WBGene00008972	9
WBGene00008973	2
WBGene00008974	1
WBGene00008975	2
WBGene00008976	1
WBGene00008977	2
WBGene00008978	2
WBGene00008979	1
WBGene00008980	2
WBGene00008981	12
WBGene00008982	5
WBGene00008984	13
WBGene00008985	2
WBGene00008986	2
WBGene00008987	2
WBGene00008988	11
WBGene00008989	4
WBGene00008990	1
WBGene00008991	8
WBGene00008992	7
WBGene00008993	3
WBGene00008994	5
WBGene00008995	4
WBGene00008996	2
WBGene00008997	1
WBGene00008998	2
WBGene00008999	1
WBGene00009000	4
WBGene00009001	2
WBGene00009002	1
WBGene00009004	2
WBGene00009005	8
WBGene00009006	1
WBGene00009007	1
WBGene00009008	3
WBGene00009009	3
WBGene00009010	2
WBGene00009011	2
WBGene00009012	1
WBGene00009013	1
WBGene00009014	3
WBGene00009015	12
WBGene00009016	0
WBGene00009017	13
WBGene00009018	2
WBGene00009021	13
WBGene00009023	1
WBGene00009024	6
WBGene00009025	9
WBGene00009026	10
WBGene00009027	8
WBGene00009028	7
WBGene00009029	11
WBGene00009030	11
WBGene00009031	1
WBGene00009032	3
WBGene00009033	11
WBGene00009035	1
WBGene00009036	11
WBGene00009038	11
WBGene00009039	8
WBGene00009041	1
WBGene00009042	2
WBGene00009043	8
WBGene00009044	7
WBGene00009045	1
WBGene00009046	8
WBGene00009048	1
WBGene00009049	2
WBGene00009050	1
WBGene00009051	1
WBGene00009052	1
WBGene00009054	1
WBGene00009056	8
WBGene00009057	1
WBGene00009058	4
WBGene00009059	1
WBGene00009060	6
WBGene00009061	13
WBGene00009063	13
WBGene00009064	1
WBGene00009065	2
WBGene00009067	0
WBGene00009068	13
WBGene00009069	13
WBGene00009070	12
WBGene00009073	2
WBGene00009075	7
WBGene00009077	12
WBGene00009078	1
WBGene00009079	1
WBGene00009081	2
WBGene00009082	1
WBGene00009084	1
WBGene00009085	2
WBGene00009086	0
WBGene00009087	11
WBGene00009088	0
WBGene00009089	1
WBGene00009090	4
WBGene00009091	12
WBGene00009092	1
WBGene00009093	2
WBGene00009094	4
WBGene00009095	2
WBGene00009096	4
WBGene00009097	0
WBGene00009098	1
WBGene00009099	3
WBGene00009100	1
WBGene00009101	1
WBGene00009102	11
WBGene00009103	1
WBGene00009106	2
WBGene00009107	2
WBGene00009108	1
WBGene00009109	2
WBGene00009110	2
WBGene00009112	3
WBGene00009113	2
WBGene00009114	7
WBGene00009115	5
WBGene00009116	1
WBGene00009117	12
WBGene00009118	1
WBGene00009119	1
WBGene00009120	1
WBGene00009121	2
WBGene00009122	1
WBGene00009123	2
WBGene00009124	1
WBGene00009125	11
WBGene00009126	1
WBGene00009127	2
WBGene00009128	2
WBGene00009129	2
WBGene00009130	2
WBGene00009131	2
WBGene00009132	1
WBGene00009133	2
WBGene00009134	7
WBGene00009135	11
WBGene00009136	7
WBGene00009137	11
WBGene00009138	1
WBGene00009139	2
WBGene00009140	2
WBGene00009141	1
WBGene00009142	2
WBGene00009143	0
WBGene00009144	2
WBGene00009145	1
WBGene00009146	12
WBGene00009147	7
WBGene00009148	2
WBGene00009149	12
WBGene00009150	7
WBGene00009151	2
WBGene00009152	2
WBGene00009153	2
WBGene00009154	13
WBGene00009155	2
WBGene00009156	1
WBGene00009157	2
WBGene00009158	1
WBGene00009159	2
WBGene00009160	1
WBGene00009161	2
WBGene00009162	1
WBGene00009163	1
WBGene00009164	2
WBGene00009165	1
WBGene00009166	13
WBGene00009167	13
WBGene00009168	13
WBGene00009169	13
WBGene00009170	13
WBGene00009171	11
WBGene00009172	1
WBGene00009173	2
WBGene00009174	1
WBGene00009176	1
WBGene00009177	2
WBGene00009178	1
WBGene00009179	11
WBGene00009180	2
WBGene00009182	11
WBGene00009183	2
WBGene00009184	2
WBGene00009185	2
WBGene00009186	1
WBGene00009187	1
WBGene00009188	5
WBGene00009189	1
WBGene00009190	12
WBGene00009191	2
WBGene00009192	5
WBGene00009193	2
WBGene00009194	7
WBGene00009195	13
WBGene00009196	13
WBGene00009200	2
WBGene00009201	1
WBGene00009202	3
WBGene00009203	3
WBGene00009204	1
WBGene00009205	4
WBGene00009207	1
WBGene00009208	2
WBGene00009209	10
WBGene00009211	1
WBGene00009212	12
WBGene00009213	3
WBGene00009215	3
WBGene00009216	11
WBGene00009217	2
WBGene00009218	2
WBGene00009219	2
WBGene00009220	2
WBGene00009221	2
WBGene00009222	12
WBGene00009223	2
WBGene00009224	11
WBGene00009225	12
WBGene00009226	2
WBGene00009227	2
WBGene00009228	1
WBGene00009229	2
WBGene00009231	0
WBGene00009232	1
WBGene00009233	11
WBGene00009234	13
WBGene00009235	13
WBGene00009236	2
WBGene00009237	2
WBGene00009238	1
WBGene00009239	7
WBGene00009240	10
WBGene00009241	4
WBGene00009242	2
WBGene00009243	11
WBGene00009245	1
WBGene00009246	1
WBGene00009247	12
WBGene00009248	4
WBGene00009250	0
WBGene00009251	13
WBGene00009252	13
WBGene00009254	2
WBGene00009255	7
WBGene00009256	2
WBGene00009257	2
WBGene00009258	1
WBGene00009259	7
WBGene00009260	1
WBGene00009261	4
WBGene00009262	1
WBGene00009263	6
WBGene00009264	1
WBGene00009266	1
WBGene00009267	2
WBGene00009268	11
WBGene00009269	0
WBGene00009270	4
WBGene00009271	1
WBGene00009272	1
WBGene00009274	2
WBGene00009276	3
WBGene00009277	1
WBGene00009278	2
WBGene00009279	12
WBGene00009280	13
WBGene00009281	12
WBGene00009283	7
WBGene00009284	1
WBGene00009285	1
WBGene00009286	2
WBGene00009287	2
WBGene00009288	1
WBGene00009289	1
WBGene00009290	1
WBGene00009291	1
WBGene00009292	2
WBGene00009293	2
WBGene00009294	1
WBGene00009296	12
WBGene00009297	12
WBGene00009298	12
WBGene00009299	13
WBGene00009300	13
WBGene00009301	13
WBGene00009302	13
WBGene00009303	2
WBGene00009304	1
WBGene00009305	1
WBGene00009306	2
WBGene00009307	2
WBGene00009308	7
WBGene00009311	2
WBGene00009312	1
WBGene00009313	8
WBGene00009314	1
WBGene00009315	2
WBGene00009316	10
WBGene00009318	1
WBGene00009319	2
WBGene00009320	1
WBGene00009321	2
WBGene00009322	1
WBGene00009323	2
WBGene00009324	0
WBGene00009325	1
WBGene00009326	2
WBGene00009327	8
WBGene00009328	8
WBGene00009329	2
WBGene00009330	2
WBGene00009331	2
WBGene00009332	2
WBGene00009333	2
WBGene00009334	2
WBGene00009335	1
WBGene00009336	1
WBGene00009337	2
WBGene00009338	8
WBGene00009339	10
WBGene00009340	1
WBGene00009341	1
WBGene00009342	1
WBGene00009343	1
WBGene00009344	7
WBGene00009345	2
WBGene00009346	2
WBGene00009347	9
WBGene00009349	8
WBGene00009350	1
WBGene00009352	1
WBGene00009353	1
WBGene00009354	2
WBGene00009355	7
WBGene00009356	2
WBGene00009357	0
WBGene00009358	2
WBGene00009359	11
WBGene00009360	13
WBGene00009361	11
WBGene00009362	0
WBGene00009363	0
WBGene00009364	1
WBGene00009365	2
WBGene00009366	1
WBGene00009367	1
WBGene00009368	1
WBGene00009369	1
WBGene00009370	4
WBGene00009371	2
WBGene00009372	1
WBGene00009373	5
WBGene00009374	12
WBGene00009375	2
WBGene00009377	0
WBGene00009378	13
WBGene00009380	11
WBGene00009381	11
WBGene00009382	11
WBGene00009383	11
WBGene00009384	2
WBGene00009385	2
WBGene00009386	2
WBGene00009387	1
WBGene00009388	9
WBGene00009389	1
WBGene00009390	12
WBGene00009391	0
WBGene00009393	2
WBGene00009394	2
WBGene00009395	2
WBGene00009396	11
WBGene00009397	11
WBGene00009398	7
WBGene00009399	5
WBGene00009400	2
WBGene00009401	2
WBGene00009402	2
WBGene00009403	4
WBGene00009404	4
WBGene00009405	2
WBGene00009406	2
WBGene00009408	4
WBGene00009409	6
WBGene00009410	13
WBGene00009412	12
WBGene00009413	4
WBGene00009415	13
WBGene00009416	13
WBGene00009417	2
WBGene00009418	2
WBGene00009420	2
WBGene00009421	2
WBGene00009422	2
WBGene00009423	2
WBGene00009424	2
WBGene00009426	7
WBGene00009427	12
WBGene00009429	7
WBGene00009430	7
WBGene00009431	7
WBGene00009432	11
WBGene00009433	7
WBGene00009434	7
WBGene00009435	2
WBGene00009436	2
WBGene00009437	11
WBGene00009438	10
WBGene00009439	2
WBGene00009440	2
WBGene00009441	1
WBGene00009442	9
WBGene00009443	2
WBGene00009444	2
WBGene00009445	1
WBGene00009446	10
WBGene00009447	4
WBGene00009448	2
WBGene00009449	4
WBGene00009450	1
WBGene00009451	2
WBGene00009452	2
WBGene00009453	1
WBGene00009454	2
WBGene00009455	2
WBGene00009456	2
WBGene00009457	0
WBGene00009458	2
WBGene00009459	7
WBGene00009460	1
WBGene00009461	2
WBGene00009462	6
WBGene00009463	13
WBGene00009464	0
WBGene00009465	13
WBGene00009466	0
WBGene00009467	5
WBGene00009468	12
WBGene00009469	12
WBGene00009470	1
WBGene00009471	12
WBGene00009473	8
WBGene00009475	1
WBGene00009476	7
WBGene00009477	1
WBGene00009478	1
WBGene00009479	1
WBGene00009480	5
WBGene00009481	12
WBGene00009482	2
WBGene00009483	2
WBGene00009484	1
WBGene00009485	1
WBGene00009486	12
WBGene00009487	11
WBGene00009488	2
WBGene00009489	12
WBGene00009490	12
WBGene00009491	8
WBGene00009492	2
WBGene00009493	7
WBGene00009494	7
WBGene00009495	7
WBGene00009496	8
WBGene00009497	3
WBGene00009498	1
WBGene00009499	1
WBGene00009500	2
WBGene00009501	5
WBGene00009502	5
WBGene00009503	1
WBGene00009504	2
WBGene00009505	1
WBGene00009507	1
WBGene00009508	2
WBGene00009509	1
WBGene00009510	12
WBGene00009512	2
WBGene00009513	1
WBGene00009514	1
WBGene00009515	8
WBGene00009517	8
WBGene00009518	8
WBGene00009519	8
WBGene00009520	8
WBGene00009521	1
WBGene00009522	8
WBGene00009523	8
WBGene00009524	13
WBGene00009525	8
WBGene00009526	8
WBGene00009528	4
WBGene00009529	8
WBGene00009530	2
WBGene00009531	1
WBGene00009532	2
WBGene00009533	12
WBGene00009534	1
WBGene00009535	4
WBGene00009536	4
WBGene00009537	2
WBGene00009538	13
WBGene00009539	2
WBGene00009540	1
WBGene00009541	2
WBGene00009542	1
WBGene00009543	2
WBGene00009544	11
WBGene00009546	12
WBGene00009547	5
WBGene00009548	2
WBGene00009549	1
WBGene00009550	3
WBGene00009551	1
WBGene00009552	2
WBGene00009553	1
WBGene00009554	2
WBGene00009556	1
WBGene00009557	2
WBGene00009558	1
WBGene00009559	1
WBGene00009560	2
WBGene00009561	2
WBGene00009562	7
WBGene00009563	1
WBGene00009565	1
WBGene00009566	5
WBGene00009567	13
WBGene00009568	13
WBGene00009569	12
WBGene00009571	13
WBGene00009572	13
WBGene00009573	2
WBGene00009574	1
WBGene00009575	1
WBGene00009576	4
WBGene00009577	6
WBGene00009578	2
WBGene00009579	2
WBGene00009580	1
WBGene00009581	2
WBGene00009582	1
WBGene00009583	1
WBGene00009584	1
WBGene00009585	2
WBGene00009586	1
WBGene00009587	11
WBGene00009588	5
WBGene00009589	1
WBGene00009592	13
WBGene00009593	1
WBGene00009594	2
WBGene00009595	4
WBGene00009596	2
WBGene00009597	11
WBGene00009599	11
WBGene00009600	11
WBGene00009601	12
WBGene00009602	3
WBGene00009603	2
WBGene00009604	11
WBGene00009605	8
WBGene00009606	0
WBGene00009607	4
WBGene00009608	13
WBGene00009609	4
WBGene00009610	4
WBGene00009611	2
WBGene00009612	2
WBGene00009613	2
WBGene00009614	1
WBGene00009615	4
WBGene00009616	2
WBGene00009617	2
WBGene00009618	2
WBGene00009619	1
WBGene00009620	0
WBGene00009621	0
WBGene00009622	2
WBGene00009623	12
WBGene00009624	9
WBGene00009625	4
WBGene00009626	1
WBGene00009627	2
WBGene00009628	2
WBGene00009629	1
WBGene00009630	0
WBGene00009632	1
WBGene00009633	7
WBGene00009634	7
WBGene00009635	2
WBGene00009636	2
WBGene00009637	7
WBGene00009638	7
WBGene00009639	7
WBGene00009640	7
WBGene00009641	11
WBGene00009642	2
WBGene00009643	2
WBGene00009644	2
WBGene00009645	9
WBGene00009646	11
WBGene00009647	1
WBGene00009648	2
WBGene00009649	1
WBGene00009650	1
WBGene00009652	7
WBGene00009653	2
WBGene00009654	1
WBGene00009657	2
WBGene00009658	1
WBGene00009659	0
WBGene00009660	12
WBGene00009661	2
WBGene00009662	0
WBGene00009663	2
WBGene00009664	1
WBGene00009665	1
WBGene00009666	1
WBGene00009667	2
WBGene00009668	1
WBGene00009670	11
WBGene00009671	1
WBGene00009672	1
WBGene00009673	2
WBGene00009674	1
WBGene00009675	11
WBGene00009676	0
WBGene00009677	11
WBGene00009678	1
WBGene00009679	5
WBGene00009680	1
WBGene00009681	2
WBGene00009682	1
WBGene00009683	3
WBGene00009684	1
WBGene00009685	11
WBGene00009686	4
WBGene00009687	12
WBGene00009688	2
WBGene00009689	12
WBGene00009691	1
WBGene00009692	1
WBGene00009695	2
WBGene00009696	12
WBGene00009698	12
WBGene00009700	2
WBGene00009701	2
WBGene00009702	7
WBGene00009704	11
WBGene00009705	2
WBGene00009706	1
WBGene00009707	9
WBGene00009708	2
WBGene00009709	12
WBGene00009710	13
WBGene00009711	1
WBGene00009712	1
WBGene00009713	2
WBGene00009714	2
WBGene00009715	2
WBGene00009716	4
WBGene00009717	1
WBGene00009720	6
WBGene00009721	12
WBGene00009722	4
WBGene00009723	2
WBGene00009724	2
WBGene00009725	7
WBGene00009726	2
WBGene00009727	4
WBGene00009728	9
WBGene00009729	5
WBGene00009730	1
WBGene00009731	2
WBGene00009732	1
WBGene00009733	2
WBGene00009734	1
WBGene00009735	2
WBGene00009736	2
WBGene00009738	2
WBGene00009739	2
WBGene00009740	1
WBGene00009741	2
WBGene00009742	5
WBGene00009743	1
WBGene00009744	7
WBGene00009745	1
WBGene00009746	13
WBGene00009747	13
WBGene00009748	13
WBGene00009749	12
WBGene00009750	0
WBGene00009751	13
WBGene00009753	9
WBGene00009754	13
WBGene00009755	13
WBGene00009756	4
WBGene00009758	13
WBGene00009759	12
WBGene00009760	12
WBGene00009761	12
WBGene00009762	0
WBGene00009763	12
WBGene00009765	0
WBGene00009766	0
WBGene00009767	8
WBGene00009768	2
WBGene00009769	1
WBGene00009770	2
WBGene00009771	1
WBGene00009772	2
WBGene00009773	1
WBGene00009774	4
WBGene00009775	12
WBGene00009776	1
WBGene00009777	1
WBGene00009778	4
WBGene00009779	2
WBGene00009780	5
WBGene00009781	1
WBGene00009782	7
WBGene00009783	1
WBGene00009784	2
WBGene00009785	4
WBGene00009787	9
WBGene00009789	2
WBGene00009790	3
WBGene00009791	4
WBGene00009793	1
WBGene00009796	2
WBGene00009797	4
WBGene00009798	7
WBGene00009799	1
WBGene00009800	2
WBGene00009801	7
WBGene00009802	7
WBGene00009803	7
WBGene00009804	11
WBGene00009805	11
WBGene00009806	2
WBGene00009807	11
WBGene00009808	5
WBGene00009809	11
WBGene00009810	5
WBGene00009811	2
WBGene00009812	1
WBGene00009813	2
WBGene00009814	10
WBGene00009815	0
WBGene00009816	2
WBGene00009817	11
WBGene00009818	2
WBGene00009819	2
WBGene00009820	2
WBGene00009822	11
WBGene00009823	12
WBGene00009824	1
WBGene00009825	2
WBGene00009826	2
WBGene00009827	1
WBGene00009829	1
WBGene00009830	4
WBGene00009831	1
WBGene00009833	11
WBGene00009834	11
WBGene00009835	13
WBGene00009836	12
WBGene00009839	12
WBGene00009840	12
WBGene00009841	13
WBGene00009842	5
WBGene00009843	2
WBGene00009844	2
WBGene00009848	2
WBGene00009849	2
WBGene00009850	11
WBGene00009851	11
WBGene00009852	1
WBGene00009854	4
WBGene00009855	4
WBGene00009856	4
WBGene00009857	4
WBGene00009858	3
WBGene00009859	4
WBGene00009860	4
WBGene00009861	12
WBGene00009862	12
WBGene00009863	13
WBGene00009865	2
WBGene00009866	11
WBGene00009867	1
WBGene00009868	0
WBGene00009869	11
WBGene00009871	2
WBGene00009872	12
WBGene00009873	2
WBGene00009874	12
WBGene00009875	5
WBGene00009876	4
WBGene00009877	6
WBGene00009878	2
WBGene00009879	2
WBGene00009880	3
WBGene00009881	2
WBGene00009882	1
WBGene00009883	3
WBGene00009884	8
WBGene00009885	1
WBGene00009886	2
WBGene00009887	2
WBGene00009888	4
WBGene00009889	3
WBGene00009890	1
WBGene00009891	1
WBGene00009892	1
WBGene00009893	1
WBGene00009895	1
WBGene00009896	1
WBGene00009897	2
WBGene00009898	9
WBGene00009899	2
WBGene00009900	1
WBGene00009901	2
WBGene00009902	4
WBGene00009903	4
WBGene00009904	2
WBGene00009905	7
WBGene00009906	7
WBGene00009907	13
WBGene00009908	1
WBGene00009909	13
WBGene00009912	13
WBGene00009913	13
WBGene00009914	13
WBGene00009915	2
WBGene00009916	2
WBGene00009917	1
WBGene00009918	1
WBGene00009919	2
WBGene00009920	1
WBGene00009921	1
WBGene00009922	2
WBGene00009923	6
WBGene00009924	1
WBGene00009925	1
WBGene00009926	1
WBGene00009927	12
WBGene00009929	3
WBGene00009930	1
WBGene00009931	4
WBGene00009933	11
WBGene00009935	11
WBGene00009937	1
WBGene00009938	11
WBGene00009939	1
WBGene00009940	2
WBGene00009941	2
WBGene00009942	5
WBGene00009943	9
WBGene00009944	2
WBGene00009945	2
WBGene00009946	12
WBGene00009947	3
WBGene00009948	1
WBGene00009949	1
WBGene00009950	0
WBGene00009951	13
WBGene00009952	1
WBGene00009953	11
WBGene00009955	11
WBGene00009956	2
WBGene00009957	0
WBGene00009958	1
WBGene00009959	1
WBGene00009960	13
WBGene00009961	3
WBGene00009962	1
WBGene00009963	12
WBGene00009964	0
WBGene00009965	2
WBGene00009966	1
WBGene00009967	5
WBGene00009968	2
WBGene00009969	5
WBGene00009971	11
WBGene00009973	4
WBGene00009974	2
WBGene00009975	1
WBGene00009976	1
WBGene00009977	1
WBGene00009978	1
WBGene00009979	12
WBGene00009980	2
WBGene00009981	2
WBGene00009982	0
WBGene00009983	11
WBGene00009984	0
WBGene00009985	0
WBGene00009986	6
WBGene00009987	1
WBGene00009988	1
WBGene00009990	2
WBGene00009992	1
WBGene00009993	2
WBGene00009994	5
WBGene00009995	8
WBGene00009996	2
WBGene00009997	4
WBGene00009998	1
WBGene00009999	5
WBGene00010000	12
WBGene00010001	4
WBGene00010002	2
WBGene00010003	7
WBGene00010004	12
WBGene00010005	0
WBGene00010006	3
WBGene00010007	12
