age	ID	ageN
N5	G027278	4
N5	G015151	4
N5	G006525	4
N5	G017675	4
N5	G025821	4
N5	G011529	4
N5	G015983	4
N5	G005313	4
N5	G008646	4
N5	G013712	4
N5	G008052	4
N5	G015982	4
N5	G005516	4
N5	G016604	4
N5	G011600	4
N5	G019681	4
N5	G006799	4
N5	G017393	4
N5	G014267	4
N5	G002074	4
N5	G010214	4
N5	G028419	4
N5	G015910	4
N5	G002318	4
N5	G014475	4
N5	G020229	4
N5	G022866	4
N5	G009516	4
N5	G008895	4
N5	G014437	4
N5	G006921	4
N5	G022144	4
N5	G007705	4
N5	G017094	4
N5	G005597	4
N5	G005596	4
N5	G013884	4
N5	G020390	4
N5	G010851	4
N5	G028090	4
N5	G005172	4
N5	G011355	4
N5	G013567	4
N5	G020848	4
N5	G011058	4
N5	G025804	4
N5	G025805	4
N5	G008345	4
N5	G024114	4
N5	G005225	4
N5	G004892	4
N5	G019624	4
N5	G004657	4
N5	G025867	4
N5	G003579	4
N5	G019121	4
N5	G010458	4
N5	G023844	4
N5	G001302	4
N5	G012611	4
N5	G024037	4
N5	G006509	4
N5	G006346	4
N5	G006345	4
N5	G011896	4
N5	G011636	4
N5	G008750	4
N5	G023287	4
N5	G013206	4
N5	G015473	4
N5	G024011	4
N5	G023550	4
N5	G011448	4
N5	G010740	4
N5	G010524	4
N5	G026552	4
N5	G016345	4
N5	G021200	4
N5	G003618	4
N5	G003931	4
N5	G011838	4
N5	G026698	4
N5	G002105	4
N5	G020277	4
N5	G016762	4
N5	G026830	4
N5	G009578	4
N5	G003270	4
N5	G002602	4
N5	G014274	4
N5	G028906	4
N5	G000108	4
N5	G027403	4
N5	G002142	4
N5	G010066	4
N5	G010220	4
N5	G010216	4
N5	G009075	4
N5	G009118	4
N5	G007038	4
N5	G007042	4
N5	G007046	4
N5	G010250	4
N5	G010036	4
N5	G024040	4
N5	G024879	4
N5	G012271	4
N5	G025941	4
N5	G003472	4
N5	G016506	4
N5	G003877	4
N5	G014449	4
N5	G011654	4
N5	G026405	4
N5	G004319	4
N5	G020935	4
N5	G020936	4
N5	G020933	4
N5	G010612	4
N5	G013324	4
N5	G026681	4
N5	G020268	4
N5	G006828	4
N5	G014517	4
N5	G017278	4
N5	G016850	4
N5	G014518	4
N5	G023585	4
N5	G027466	4
N5	G014516	4
N5	G013548	4
N5	G017568	4
N5	G022109	4
N5	G018794	4
N5	G013643	4
N5	G028356	4
N5	G007498	4
N5	G026446	4
N5	G018050	4
N5	G026445	4
N5	G012387	4
N5	G014969	4
N5	G025461	4
N5	G007512	4
N5	G021388	4
N5	G011380	4
N5	G007770	4
N5	G028154	4
N5	G007922	4
N5	G016008	4
N5	G025457	4
N5	G026311	4
N5	G000584	4
N5	G000583	4
N5	G027519	4
N5	G017715	4
N5	G006627	4
N5	G002236	4
N5	G002235	4
N5	G028785	4
N5	G021072	4
N5	G020947	4
N5	G009614	4
N5	G007870	4
N5	G011084	4
N5	G002241	4
N5	G012692	4
N5	G027324	4
N5	G014938	4
N5	G012419	4
N5	G016467	4
N5	G008307	4
N5	G016870	4
N5	G019073	4
N5	G018114	4
N5	G010413	4
N5	G021829	4
N5	G018478	4
N5	G028304	4
N5	G000809	4
N5	G026436	4
N5	G012903	4
N5	G015946	4
N5	G023553	4
N5	G027817	4
N5	G025225	4
N5	G018991	4
N5	G000439	4
N5	G010008	4
N5	G023197	4
N5	G004379	4
N5	G021517	4
N5	G020706	4
N5	G003239	4
N5	G010037	4
N5	G010038	4
N5	G019079	4
N5	G002521	4
N5	G008103	4
N5	G009041	4
N5	G017718	4
N5	G004165	4
N5	G028915	4
N5	G004461	4
N5	G006619	4
N5	G004117	4
N5	G009268	4
N5	G005997	4
N5	G002977	4
N5	G028474	4
N5	G023094	4
N5	G007116	4
N5	G023299	4
N5	G006084	4
N5	G028384	4
N5	G028220	4
N5	G025958	4
N5	G018674	4
N5	G022052	4
N5	G002423	4
N5	G004591	4
N5	G006598	4
N5	G024552	4
N5	G004329	4
N5	G004987	4
N5	G011016	4
N5	G026414	4
N5	G002260	4
N5	G012368	4
N5	G013698	4
N5	G013703	4
N5	G012370	4
N5	G003699	4
N5	G010591	4
N5	G010651	4
N5	G015024	4
N5	G001566	4
N5	G020887	4
N5	G013562	4
N5	G023741	4
N5	G006749	4
N5	G016546	4
N5	G009120	4
N5	G014527	4
N5	G028899	4
N5	G006103	4
N5	G016886	4
N5	G017531	4
N5	G017176	4
N5	G024980	4
N5	G017214	4
N5	G005965	4
N5	G005611	4
N5	G020315	4
N5	G007541	4
N5	G011382	4
N5	G021616	4
N5	G016885	4
N5	G019105	4
N5	G016576	4
N5	G022286	4
N5	G015594	4
N5	G023165	4
N5	G009945	4
N5	G006748	4
N5	G018880	4
N5	G017064	4
N5	G017065	4
N5	G026216	4
N5	G020592	4
N5	G028539	4
N5	G001178	4
N5	G022246	4
N5	G028652	4
N5	G015880	4
N5	G018981	4
N5	G024920	4
N5	G014845	4
N5	G002960	4
N5	G028314	4
N5	G015748	4
N5	G016134	4
N5	G016386	4
N5	G019672	4
N5	G021202	4
N5	G007480	4
N5	G014317	4
N5	G014318	4
N5	G028471	4
N5	G019329	4
N5	G013559	4
N5	G010525	4
N5	G006235	4
N5	G023036	4
N5	G021274	4
N5	G021280	4
N5	G027635	4
N5	G023569	4
N5	G026419	4
N5	G003969	4
N5	G007625	4
N5	G016979	4
N5	G018365	4
N5	G009947	4
N5	G010417	4
N5	G017052	4
N5	G017053	4
N5	G017058	4
N5	G027240	4
N5	G026147	4
N5	G018829	4
N5	G000605	4
N5	G008460	4
N5	G020470	4
N5	G020417	4
N5	G007332	4
N5	G019185	4
N5	G019186	4
N5	G027671	4
N5	G028139	4
N5	G005695	4
N5	G006508	4
N5	G021506	4
N5	G022595	4
N5	G015729	4
N5	G006024	4
N5	G009858	4
N5	G022287	4
N5	G008270	4
N5	G008269	4
N5	G022012	4
N5	G017301	4
N5	G020479	4
N5	G023198	4
N5	G017727	4
N5	G022263	4
N5	G003458	4
N5	G006631	4
N5	G005863	4
N5	G011851	4
N5	G010997	4
N5	G004822	4
N5	G006564	4
N5	G006568	4
N5	G023901	4
N5	G000721	4
N5	G025834	4
N5	G012427	4
N5	G000945	4
N5	G003353	4
N5	G007363	4
N5	G023834	4
N5	G022632	4
N5	G019974	4
N5	G018448	4
N5	G004854	4
N5	G017494	4
N5	G004122	4
N5	G003681	4
N5	G015440	4
N5	G019830	4
N5	G013609	4
N5	G007903	4
N5	G005655	4
N5	G002684	4
N5	G024331	4
N5	G027999	4
N5	G000150	4
N5	G021179	4
N5	G028288	4
N5	G000573	4
N5	G000572	4
N5	G009216	4
N5	G009194	4
N5	G006709	4
N5	G018685	4
N5	G018087	4
N5	G005962	4
N5	G027546	4
N5	G009324	4
N5	G003817	4
N5	G010608	4
N5	G013431	4
N5	G015000	4
N5	G008618	4
N5	G002275	4
N5	G004490	4
N5	G028802	4
N5	G009652	4
N5	G014574	4
N5	G005001	4
N5	G016889	4
N5	G008588	4
N5	G003349	4
N5	G005213	4
N5	G024316	4
N5	G004694	4
N5	G004704	4
N5	G004368	4
N5	G021545	4
N5	G019574	4
N5	G015595	4
N5	G012642	4
N5	G008256	4
N5	G006865	4
N5	G003015	4
N5	G004352	4
N5	G007655	4
N5	G000041	4
N5	G009588	4
N5	G026568	4
N5	G002696	4
N5	G013354	4
N5	G008538	4
N5	G006759	4
N5	G020077	4
N5	G024934	4
N5	G005507	4
N5	G022093	4
N5	G007193	4
N5	G016273	4
N5	G021529	4
N5	G027108	4
N5	G008965	4
N5	G003102	4
N5	G023123	4
N5	G015173	4
N5	G015172	4
N5	G014438	4
N5	G010201	4
N5	G000189	4
N5	G027162	4
N5	G016024	4
N5	G004915	4
N5	G021948	4
N5	G019175	4
N5	G028311	4
N5	G021595	4
N5	G006228	4
N5	G001192	4
N5	G019473	4
N5	G023329	4
N5	G014961	4
N5	G022013	4
N5	G026978	4
N5	G006390	4
N5	G015370	4
N5	G005233	4
N5	G008620	4
N5	G008865	4
N5	G001493	4
N5	G014309	4
N5	G023459	4
N5	G015770	4
N5	G019347	4
N5	G019469	4
N5	G015920	4
N5	G006280	4
N5	G005883	4
N5	G017541	4
N5	G028109	4
N5	G028528	4
N5	G010515	4
N5	G024582	4
N5	G024462	4
N5	G020118	4
N5	G023244	4
N5	G011056	4
N5	G004819	4
N5	G018070	4
N5	G020080	4
N5	G008221	4
N5	G005511	4
N5	G017612	4
N5	G014016	4
N5	G004935	4
N5	G016552	4
N5	G020472	4
N5	G026360	4
N5	G027938	4
N5	G003714	4
N5	G003941	4
N5	G007689	4
N5	G006574	4
N5	G006041	4
N5	G004473	4
N5	G005419	4
N5	G003705	4
N5	G027447	4
N5	G019288	4
N5	G019293	4
N5	G015525	4
N5	G028369	4
N5	G027067	4
N5	G021415	4
N5	G026991	4
N5	G012447	4
N5	G006245	4
N5	G006212	4
N5	G017030	4
N5	G014771	4
N5	G022726	4
N5	G006370	4
N5	G000739	4
N5	G019965	4
N5	G004157	4
N5	G002114	4
N5	G026061	4
N5	G026062	4
N5	G019971	4
N5	G022467	4
N5	G007588	4
N5	G013449	4
N5	G024007	4
N5	G001430	4
N5	G009582	4
N5	G016852	4
N5	G028087	4
N5	G004007	4
N5	G020085	4
N5	G009187	4
N5	G010306	4
N5	G000546	4
N5	G009977	4
N5	G027200	4
N5	G020435	4
N5	G009973	4
N5	G017029	4
N5	G016584	4
N5	G020007	4
N5	G011100	4
N5	G005510	4
N5	G012628	4
N5	G028804	4
N5	G011349	4
N5	G020336	4
N5	G009650	4
N5	G004478	4
N5	G004479	4
N5	G012407	4
N5	G027995	4
N5	G003144	4
N5	G017722	4
N5	G009343	4
N5	G011531	4
N5	G024075	4
N5	G010564	4
N5	G025890	4
N5	G023896	4
N5	G021922	4
N5	G000314	4
N5	G017934	4
N5	G027366	4
N5	G011721	4
N5	G020808	4
N5	G009618	4
N5	G001012	4
N5	G013055	4
N5	G003884	4
N5	G011335	4
N5	G006718	4
N5	G011717	4
N5	G020864	4
N5	G023599	4
N5	G006378	4
N5	G010761	4
N5	G006227	4
N5	G015917	4
N5	G017836	4
N5	G001257	4
N5	G023519	4
N5	G017479	4
N5	G007856	4
N5	G000491	4
N5	G001358	4
N5	G026160	4
N5	G023716	4
N5	G021041	4
N5	G012625	4
N5	G015156	4
N5	G015265	4
N5	G024608	4
N5	G003674	4
N5	G014817	4
N5	G007059	4
N5	G018146	4
N5	G027190	4
N5	G012408	4
N5	G003548	4
N5	G002379	4
N5	G008678	4
N5	G000332	4
N5	G013937	4
N5	G023508	4
N5	G020070	4
N5	G019748	4
N5	G026408	4
N5	G018204	4
N5	G022762	4
N5	G016107	4
N5	G004089	4
N5	G010852	4
N5	G017383	4
N5	G017112	4
N5	G024765	4
N2	G020263	3
N2	G002326	3
N2	G028193	3
N2	G005837	3
N2	G008907	3
N2	G027775	3
N2	G028545	3
N2	G028547	3
N2	G020752	3
N2	G027776	3
N2	G006419	3
N2	G006421	3
N2	G006425	3
N2	G006422	3
N2	G006430	3
N2	G006420	3
N2	G006428	3
N2	G001573	3
N2	G001737	3
N2	G000995	3
N2	G001189	3
N2	G014479	3
N2	G003358	3
N2	G003357	3
N2	G003356	3
N2	G006547	3
N2	G004039	3
N2	G023374	3
N2	G020976	3
N2	G026553	3
N2	G015171	3
N2	G012906	3
N2	G005571	3
N2	G024015	3
N2	G005666	3
N2	G006872	3
N2	G005453	3
N2	G024006	3
N2	G014087	3
N2	G024498	3
N2	G004120	3
N2	G004118	3
N2	G014088	3
N2	G028360	3
N2	G028373	3
N2	G028351	3
N2	G020478	3
N2	G028372	3
N2	G028362	3
N2	G009161	3
N2	G009171	3
N2	G013613	3
N2	G026821	3
N2	G013636	3
N2	G013658	3
N2	G009146	3
N2	G018291	3
N2	G018292	3
N2	G000919	3
N2	G028885	3
N2	G000820	3
N2	G000037	3
N2	G000137	3
N2	G000921	3
N2	G000819	3
N2	G000808	3
N2	G000837	3
N2	G000836	3
N2	G000888	3
N2	G013681	3
N2	G013659	3
N2	G000825	3
N2	G002512	3
N2	G025820	3
N2	G002402	3
N2	G002588	3
N2	G021715	3
N2	G002579	3
N2	G000821	3
N2	G000911	3
N2	G000528	3
N2	G000987	3
N2	G002575	3
N2	G002578	3
N2	G021222	3
N2	G021219	3
N2	G021223	3
N2	G002546	3
N2	G028363	3
N2	G027169	3
N2	G028882	3
N2	G028891	3
N2	G012284	3
N2	G025819	3
N2	G027168	3
N2	G017674	3
N2	G021169	3
N2	G025829	3
N2	G013645	3
N2	G013669	3
N2	G013896	3
N2	G013903	3
N2	G013957	3
N2	G000827	3
N2	G013897	3
N2	G013868	3
N2	G017772	3
N2	G028847	3
N2	G009144	3
N2	G021218	3
N2	G013935	3
N2	G027176	3
N2	G023267	3
N2	G014316	3
N2	G014315	3
N2	G027511	3
N2	G027598	3
N2	G027504	3
N2	G027491	3
N2	G027556	3
N2	G028329	3
N2	G028331	3
N2	G027440	3
N2	G016032	3
N2	G028019	3
N2	G028024	3
N2	G028020	3
N2	G028017	3
N2	G011333	3
N2	G018500	3
N2	G027480	3
N2	G027472	3
N2	G009803	3
N2	G020612	3
N2	G020621	3
N2	G020646	3
N2	G020598	3
N2	G019842	3
N2	G019776	3
N2	G019771	3
N2	G009711	3
N2	G009709	3
N2	G009708	3
N2	G009720	3
N2	G009821	3
N2	G020442	3
N2	G026974	3
N2	G009802	3
N2	G009583	3
N2	G009584	3
N2	G009651	3
N2	G013328	3
N2	G013398	3
N2	G013294	3
N2	G020840	3
N2	G020856	3
N2	G020853	3
N2	G020851	3
N2	G020843	3
N2	G020842	3
N2	G012999	3
N2	G006354	3
N2	G026571	3
N2	G007580	3
N2	G007581	3
N2	G007572	3
N2	G007574	3
N2	G010926	3
N2	G004354	3
N2	G016823	3
N2	G010772	3
N2	G010923	3
N2	G011268	3
N2	G012004	3
N2	G011462	3
N2	G010922	3
N2	G017430	3
N2	G012003	3
N2	G011549	3
N2	G006114	3
N2	G001469	3
N2	G011536	3
N2	G026019	3
N2	G021598	3
N2	G001407	3
N2	G001328	3
N2	G022608	3
N2	G027971	3
N2	G000582	3
N2	G000585	3
N2	G000768	3
N2	G026039	3
N2	G026844	3
N2	G027477	3
N2	G027478	3
N2	G017714	3
N2	G026040	3
N2	G028555	3
N2	G028691	3
N2	G028690	3
N2	G028686	3
N2	G028679	3
N2	G028624	3
N2	G027245	3
N2	G018790	3
N2	G018817	3
N2	G018781	3
N2	G018782	3
N2	G019659	3
N2	G019654	3
N2	G019653	3
N2	G016102	3
N2	G009839	3
N2	G026175	3
N2	G026192	3
N2	G001061	3
N2	G001375	3
N2	G004586	3
N2	G014139	3
N2	G014136	3
N2	G014132	3
N2	G014133	3
N2	G028217	3
N2	G005094	3
N2	G026379	3
N2	G021410	3
N2	G021411	3
N2	G021409	3
N2	G000407	3
N2	G026378	3
N2	G020240	3
N2	G017223	3
N2	G013768	3
N2	G019546	3
N2	G010253	3
N2	G010252	3
N2	G005958	3
N2	G004314	3
N2	G004459	3
N2	G014613	3
N2	G018646	3
N2	G001418	3
N2	G018433	3
N2	G024123	3
N2	G028459	3
N2	G011447	3
N2	G026381	3
N2	G006029	3
N2	G000580	3
N2	G019029	3
N2	G025839	3
N2	G019081	3
N2	G019202	3
N2	G019204	3
N2	G008684	3
N2	G027091	3
N2	G027095	3
N2	G027090	3
N2	G000463	3
N2	G012276	3
N2	G013218	3
N2	G025072	3
N2	G011024	3
N2	G011032	3
N2	G025451	3
N2	G025450	3
N2	G025449	3
N2	G025446	3
N2	G025425	3
N2	G021887	3
N2	G021888	3
N2	G001120	3
N2	G008155	3
N2	G001603	3
N2	G003372	3
N2	G003374	3
N2	G003370	3
N2	G019998	3
N2	G012804	3
N2	G022976	3
N2	G022975	3
N2	G028913	3
N2	G028910	3
N2	G001135	3
N2	G010379	3
N2	G003696	3
N2	G003697	3
N2	G025627	3
N2	G006184	3
N2	G001759	3
N2	G001758	3
N2	G001406	3
N2	G028126	3
N2	G028125	3
N2	G004393	3
N2	G025151	3
N2	G003818	3
N2	G006105	3
N2	G009729	3
N2	G010848	3
N2	G017217	3
N2	G027566	3
N2	G006106	3
N2	G014154	3
N2	G023418	3
N2	G026394	3
N2	G001602	3
N2	G010674	3
N2	G006488	3
N2	G016564	3
N2	G003641	3
N2	G024821	3
N2	G006098	3
N2	G021070	3
N2	G028702	3
N2	G016711	3
N2	G002138	3
N2	G021148	3
N2	G013693	3
N2	G014413	3
N2	G014495	3
N2	G009471	3
N2	G028856	3
N2	G017458	3
N2	G015692	3
N2	G027512	3
N2	G004327	3
N2	G011384	3
N2	G023952	3
N2	G019959	3
N2	G019944	3
N2	G028880	3
N2	G020162	3
N2	G025783	3
N2	G017527	3
N2	G016400	3
N2	G005692	3
N2	G014374	3
N2	G016241	3
N2	G023465	3
N2	G002135	3
N2	G022805	3
N2	G024856	3
N2	G021204	3
N2	G018006	3
N2	G018837	3
N2	G019271	3
N2	G003515	3
N2	G019606	3
N2	G021837	3
N2	G003367	3
N2	G014672	3
N2	G002514	3
N2	G019396	3
N2	G011706	3
N2	G007284	3
N2	G007283	3
N2	G022810	3
N2	G001695	3
N2	G004748	3
N2	G006578	3
N2	G023713	3
N2	G020517	3
N2	G022766	3
N2	G017122	3
N2	G017114	3
N2	G006706	3
N2	G006707	3
N2	G008403	3
N2	G004530	3
N2	G004532	3
N2	G012644	3
N2	G005227	3
N2	G003774	3
N2	G001823	3
N2	G019827	3
N2	G016416	3
N2	G016285	3
N2	G011404	3
N2	G020542	3
N2	G014869	3
N2	G023424	3
N2	G023425	3
N2	G023449	3
N2	G023438	3
N2	G023448	3
N2	G011841	3
N2	G014199	3
N2	G017159	3
N2	G026437	3
N2	G011106	3
N2	G010707	3
N2	G010709	3
N2	G016526	3
N2	G022930	3
N2	G012647	3
N2	G009705	3
N2	G009707	3
N2	G013842	3
N2	G015985	3
N2	G020151	3
N2	G019174	3
N2	G018357	3
N2	G022255	3
N2	G026909	3
N2	G016635	3
N2	G019962	3
N2	G014006	3
N2	G003424	3
N2	G021931	3
N2	G007311	3
N2	G007010	3
N2	G015276	3
N2	G017604	3
N2	G009533	3
N2	G011402	3
N2	G027679	3
N2	G000951	3
N2	G013057	3
N2	G013058	3
N2	G005500	3
N2	G001436	3
N2	G026860	3
N2	G013624	3
N2	G004653	3
N2	G009587	3
N2	G019397	3
N2	G024707	3
N2	G004248	3
N2	G013753	3
N2	G010544	3
N2	G005922	3
N2	G019058	3
N2	G018924	3
N2	G018923	3
N2	G018903	3
N2	G018907	3
N2	G018904	3
N2	G021600	3
N2	G008303	3
N2	G016578	3
N2	G002148	3
N2	G015725	3
N2	G000720	3
N2	G013197	3
N2	G016659	3
N1	G016482	2
N1	G022919	2
N1	G013882	2
N1	G019772	2
N1	G024698	2
N1	G028086	2
N1	G020531	2
N1	G012943	2
N1	G018246	2
N1	G019904	2
N1	G001088	2
N1	G028909	2
N1	G007359	2
N1	G022793	2
N1	G026960	2
N1	G006071	2
N1	G015518	2
N1	G021989	2
N1	G018248	2
N1	G026273	2
N1	G018623	2
N1	G016758	2
N1	G022080	2
N1	G017932	2
N1	G019773	2
N1	G027357	2
N1	G010166	2
N1	G013269	2
N1	G014025	2
N1	G025544	2
N1	G013860	2
N1	G022792	2
N1	G027356	2
N1	G021382	2
N1	G021381	2
N1	G010283	2
N1	G005463	2
N1	G007354	2
N1	G024581	2
N1	G026178	2
N1	G019774	2
N1	G011363	2
N1	G010298	2
N1	G002530	2
N1	G008019	2
N1	G006207	2
N1	G022603	2
N1	G027630	2
N1	G014209	2
N1	G008347	2
N1	G015093	2
N1	G003925	2
N1	G026122	2
N1	G012907	2
N1	G009337	2
N1	G015244	2
N1	G021995	2
N1	G011399	2
N1	G027516	2
N1	G018312	2
N1	G017306	2
N1	G018724	2
N1	G007874	2
N1	G028485	2
N1	G028512	2
N1	G008032	2
N1	G006209	2
N1	G025938	2
N1	G000551	2
N1	G022293	2
N1	G025338	2
N1	G018501	2
N1	G005055	2
N1	G021683	2
N1	G008073	2
N1	G001576	2
N1	G000806	2
N1	G002106	2
N1	G022021	2
N1	G013953	2
N1	G028643	2
N1	G021980	2
N1	G004905	2
N1	G016663	2
N1	G026763	2
N1	G010943	2
N1	G023274	2
N1	G000443	2
N1	G010942	2
N1	G021496	2
N1	G021497	2
N1	G012056	2
N1	G027750	2
N1	G020724	2
N1	G000078	2
N1	G018883	2
N1	G024450	2
N1	G008649	2
N1	G001703	2
N1	G010766	2
N1	G019846	2
N1	G013442	2
N1	G021188	2
N1	G017644	2
N1	G008321	2
N1	G020456	2
N1	G003841	2
N1	G002652	2
N1	G027374	2
N1	G015431	2
N1	G027373	2
N1	G012328	2
N1	G016311	2
N1	G019430	2
N1	G005748	2
N1	G024449	2
N1	G017411	2
N1	G013900	2
N1	G003108	2
N1	G002230	2
N1	G020455	2
N1	G027147	2
N1	G022743	2
N1	G010450	2
N1	G019847	2
N1	G002388	2
N1	G015930	2
N1	G005397	2
N1	G027219	2
N1	G015094	2
N1	G013760	2
N1	G013193	2
N1	G023842	2
N1	G015931	2
N1	G028119	2
N1	G005057	2
N1	G005056	2
N1	G026515	2
N1	G012074	2
N1	G027184	2
N1	G006839	2
N1	G021719	2
N1	G014427	2
N1	G017980	2
N1	G021792	2
N1	G002713	2
N1	G009666	2
N1	G016349	2
N1	G006082	2
N1	G009794	2
N1	G020145	2
N1	G009790	2
N1	G019663	2
N1	G005642	2
N1	G008840	2
N1	G004928	2
N1	G000444	2
N1	G014249	2
N1	G019436	2
N1	G012707	2
N1	G010562	2
N1	G026343	2
N1	G002813	2
N1	G000029	2
N1	G006809	2
N1	G015560	2
N1	G016503	2
N1	G015961	2
N1	G013405	2
N1	G014686	2
N1	G021134	2
N1	G018711	2
N1	G019669	2
N1	G010368	2
N1	G003414	2
N1	G025181	2
N1	G017629	2
N1	G016462	2
N1	G000168	2
N1	G010305	2
N1	G021303	2
N1	G018223	2
N1	G015820	2
N1	G008069	2
N1	G026903	2
N1	G022669	2
N1	G000202	2
N1	G009795	2
N1	G021331	2
N1	G007260	2
N1	G021216	2
N1	G009855	2
N1	G013622	2
N1	G012357	2
N1	G011512	2
N1	G021309	2
N1	G012049	2
N1	G012050	2
N1	G012051	2
N1	G013331	2
N1	G023739	2
N1	G010972	2
N1	G010297	2
N1	G027312	2
N1	G002601	2
N1	G026120	2
N1	G024154	2
N1	G002692	2
N1	G012505	2
N1	G024236	2
N1	G027721	2
N1	G021416	2
N1	G014089	2
N1	G006251	2
N1	G021783	2
N1	G025190	2
N1	G018946	2
N1	G024328	2
N1	G021121	2
N1	G028159	2
N1	G007945	2
N1	G012720	2
N1	G005905	2
N1	G021257	2
N1	G024186	2
N1	G000913	2
N1	G007750	2
N1	G024185	2
N1	G002252	2
N1	G009380	2
N1	G002450	2
N1	G011932	2
N1	G028683	2
N1	G000593	2
N1	G009704	2
N1	G002887	2
N1	G025667	2
N1	G005188	2
N1	G008904	2
N1	G010490	2
N1	G025689	2
N1	G002832	2
N1	G008905	2
N1	G026841	2
N1	G005627	2
N1	G005628	2
N1	G026842	2
N1	G026845	2
N1	G026843	2
N1	G026849	2
N1	G028409	2
N1	G026645	2
N1	G026650	2
N1	G026649	2
N1	G028824	2
N1	G028819	2
N1	G028829	2
N1	G028821	2
N1	G028826	2
N1	G028831	2
N1	G028822	2
N1	G028818	2
N1	G028543	2
N1	G028544	2
N1	G028576	2
N1	G028575	2
N1	G028588	2
N1	G004654	2
N1	G004631	2
N1	G004627	2
N1	G004651	2
N1	G004659	2
N1	G004658	2
N1	G004656	2
N1	G007703	2
N1	G015564	2
N1	G019576	2
N1	G018550	2
N1	G028597	2
N1	G028599	2
N1	G018609	2
N1	G018603	2
N1	G018610	2
N1	G018731	2
N1	G018732	2
N1	G018749	2
N1	G005751	2
N1	G005752	2
N1	G018727	2
N1	G022993	2
N1	G016716	2
N1	G020069	2
N1	G013915	2
N1	G013948	2
N1	G013899	2
N1	G013914	2
N1	G013917	2
N1	G013918	2
N1	G013916	2
N1	G021478	2
N1	G021477	2
N1	G010119	2
N1	G010121	2
N1	G010112	2
N1	G005298	2
N1	G006494	2
N1	G006941	2
N1	G006940	2
N1	G009121	2
N1	G009125	2
N1	G012836	2
N1	G012837	2
N1	G012835	2
N1	G004981	2
N1	G004162	2
N1	G004097	2
N1	G007817	2
N1	G007814	2
N1	G007815	2
N1	G005926	2
N1	G005305	2
N1	G008046	2
N1	G019548	2
N1	G005303	2
N1	G005301	2
N1	G007267	2
N1	G007266	2
N1	G005983	2
N1	G004234	2
N1	G004235	2
N1	G005984	2
N1	G014960	2
N1	G014874	2
N1	G014878	2
N1	G014877	2
N1	G014873	2
N1	G000775	2
N1	G014486	2
N1	G017431	2
N1	G017432	2
N1	G017429	2
N1	G003615	2
N1	G003619	2
N1	G004218	2
N1	G027417	2
N1	G003794	2
N1	G028765	2
N1	G011435	2
N1	G010968	2
N1	G010963	2
N1	G010962	2
N1	G011009	2
N1	G011050	2
N1	G010665	2
N1	G004570	2
N1	G004555	2
N1	G004556	2
N1	G011218	2
N1	G023368	2
N1	G009604	2
N1	G009598	2
N1	G023611	2
N1	G018530	2
N1	G001447	2
N1	G015581	2
N1	G022816	2
N1	G001427	2
N1	G020424	2
N1	G022125	2
N1	G022124	2
N1	G027010	2
N1	G001381	2
N1	G025435	2
N1	G025592	2
N1	G027008	2
N1	G024853	2
N1	G024979	2
N1	G024988	2
N1	G024985	2
N1	G014533	2
N1	G024846	2
N1	G024848	2
N1	G014551	2
N1	G025494	2
N1	G025351	2
N1	G025481	2
N1	G025659	2
N1	G025468	2
N1	G025463	2
N1	G024845	2
N1	G011328	2
N1	G009610	2
N1	G024875	2
N1	G024881	2
N1	G021768	2
N1	G021761	2
N1	G021765	2
N1	G021764	2
N1	G021759	2
N1	G017886	2
N1	G013153	2
N1	G021771	2
N1	G002073	2
N1	G003808	2
N1	G003804	2
N1	G003805	2
N1	G004794	2
N1	G004796	2
N1	G004648	2
N1	G002065	2
N1	G019873	2
N1	G002053	2
N1	G002056	2
N1	G010154	2
N1	G021983	2
N1	G021986	2
N1	G021985	2
N1	G022004	2
N1	G021979	2
N1	G011634	2
N1	G009340	2
N1	G008769	2
N1	G008770	2
N1	G008775	2
N1	G008776	2
N1	G008772	2
N1	G008764	2
N1	G008771	2
N1	G008763	2
N1	G008762	2
N1	G008774	2
N1	G003384	2
N1	G020238	2
N1	G013173	2
N1	G016189	2
N1	G023215	2
N1	G017288	2
N1	G017284	2
N1	G017286	2
N1	G017183	2
N1	G010659	2
N1	G010865	2
N1	G013349	2
N1	G013355	2
N1	G013350	2
N1	G001304	2
N1	G008026	2
N1	G006519	2
N1	G009792	2
N1	G011492	2
N1	G002544	2
N1	G016466	2
N1	G027056	2
N1	G020605	2
N1	G010793	2
N1	G014560	2
N1	G005192	2
N1	G025514	2
N1	G020533	2
N1	G007812	2
N1	G011673	2
N1	G006313	2
N1	G004179	2
N1	G022202	2
N1	G006496	2
N1	G001790	2
N1	G011644	2
N1	G016153	2
N1	G013515	2
N1	G013516	2
N1	G003869	2
N1	G010183	2
N1	G004227	2
N1	G017823	2
N1	G028907	2
N1	G028359	2
N1	G002994	2
N1	G012809	2
N1	G026045	2
N1	G002760	2
N1	G012664	2
N1	G000540	2
N1	G004729	2
N1	G003830	2
N1	G007507	2
N1	G018109	2
N1	G014677	2
N1	G010600	2
N1	G024676	2
N1	G019658	2
N1	G004590	2
N1	G021336	2
N1	G018231	2
N1	G020518	2
N1	G013488	2
N1	G022089	2
N1	G005715	2
N1	G024986	2
N1	G021802	2
N1	G026083	2
N1	G015674	2
N1	G027596	2
N1	G020519	2
